timestamp,device_id,name,T_i,H_i,T_e,H_e,ble_sps_T,ble_sps_H,ble_tb2_T,ble_tb2_H,light,exhaust,circulation
1777567812.9346628,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777567812.9346628,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777567873.0195851,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.09,56.58,24.94,56.75,20.72,62.0,22.125,63.25,78,55,17
1777567873.0195851,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777567873.0195851,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777567873.0195851,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777567873.0195851,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777567933.035064,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.07,56.57,24.96,56.76,20.72,62.81,22.125,63.0,78,55,46
1777567933.035064,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777567933.035064,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777567933.035064,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777567933.035064,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777567993.062784,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.11,56.58,24.96,56.65,20.6,62.71,22.0625,63.125,78,55,95
1777567993.062784,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777567993.062784,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777567993.062784,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777567993.062784,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777568053.1438131,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.09,56.59,24.93,56.57,20.46,63.75,22.125,63.0,78,55,96
1777568053.1438131,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777568053.1438131,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777568053.1438131,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777568053.1438131,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777568113.2490199,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.1,56.42,24.9,56.68,20.72,62.65,22.125,63.0,78,55,62
1777568113.2490199,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777568113.2490199,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777568113.2490199,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777568113.2490199,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777568173.284872,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.09,56.58,24.9,56.65,20.72,63.4,22.125,63.0,78,55,15
1777568173.284872,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777568173.284872,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777568173.284872,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777568173.284872,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777568233.388787,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.09,56.7,24.93,56.8,20.72,63.02,22.0625,63.0625,78,55,21
1777568233.388787,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777568233.388787,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777568233.388787,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777568233.388787,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777568293.405061,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.09,56.7,24.91,56.83,20.72,62.75,22.0625,63.125,78,55,79
1777568293.405061,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777568293.405061,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777568293.405061,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777568293.405061,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777568353.478168,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.07,56.51,24.96,56.77,20.72,62.16,22.125,63.0625,78,55,99
1777568353.478168,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777568353.478168,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777568353.478168,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777568353.478168,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777568413.5255418,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.1,56.59,24.94,56.71,20.66,62.29,22.125,63.0625,78,55,67
1777568413.5255418,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777568413.5255418,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777568413.5255418,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777568413.5255418,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777568473.568928,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.06,56.51,24.93,56.7,20.59,62.52,22.0625,62.9375,78,55,26
1777568473.568928,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777568473.568928,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777568473.568928,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777568473.568928,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777568533.664911,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.1,56.36,24.9,56.52,20.6,62.31,22.125,62.875,78,55,20
1777568533.664911,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777568533.664911,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777568533.664911,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777568533.664911,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777568593.728503,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.07,56.4,24.88,56.66,20.6,62.36,22.125,62.8125,78,55,52
1777568593.728503,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777568593.728503,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777568593.728503,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777568593.728503,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777568653.832208,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.07,56.47,24.91,56.57,20.66,61.87,22.125,62.8125,78,55,98
1777568653.832208,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777568653.832208,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777568653.832208,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777568653.832208,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777568713.870983,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.06,56.37,24.91,56.6,20.6,62.77,22.125,62.875,78,55,93
1777568713.870983,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777568713.870983,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777568713.870983,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777568713.870983,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777568773.963063,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.09,56.39,24.9,56.5,20.58,64.05,22.125,62.6875,78,55,39
1777568773.963063,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777568773.963063,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777568773.963063,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777568773.963063,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777568834.034496,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.07,56.33,24.91,56.55,20.6,63.11,22.125,62.6875,78,55,14
1777568834.034496,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777568834.034496,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777568834.034496,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777568834.034496,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777568894.060482,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.06,56.35,24.93,56.53,20.52,62.57,22.125,62.8125,78,55,34
1777568894.060482,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777568894.060482,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777568894.060482,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777568894.060482,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777568954.166911,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.06,56.33,24.93,56.53,20.46,62.07,22.125,62.875,78,55,90
1777568954.166911,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777568954.166911,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777568954.166911,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777568954.166911,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777569014.2356448,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.06,56.39,24.94,56.56,20.6,62.32,22.125,62.6875,78,55,92
1777569014.2356448,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777569014.2356448,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777569014.2356448,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777569014.2356448,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777569074.2933939,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.09,56.19,24.9,56.5,20.62,62.57,22.125,62.6875,78,55,63
1777569074.2933939,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777569074.2933939,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777569074.2933939,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777569074.2933939,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777569134.3257432,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.07,56.26,24.9,56.59,20.72,63.13,22.125,62.625,78,55,16
1777569134.3257432,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777569134.3257432,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777569134.3257432,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777569134.3257432,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777569194.3379,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.07,56.41,24.9,56.59,20.66,61.35,22.125,62.6875,78,55,22
1777569194.3379,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777569194.3379,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777569194.3379,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777569194.3379,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777569254.423309,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.06,56.28,24.88,56.54,20.66,61.83,22.125,62.6875,78,55,75
1777569254.423309,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777569254.423309,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777569254.423309,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777569254.423309,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777569314.477322,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.06,56.23,24.9,56.42,20.52,64.37,22.125,62.6875,78,55,98
1777569314.477322,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777569314.477322,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777569314.477322,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777569314.477322,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777569374.501961,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.04,56.23,24.86,56.4,20.47,63.25,22.125,62.6875,78,55,69
1777569374.501961,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777569374.501961,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777569374.501961,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777569374.501961,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777569434.5864809,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.07,56.4,24.88,56.56,20.6,62.27,22.0625,62.625,78,55,30
1777569434.5864809,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777569434.5864809,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777569434.5864809,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777569434.5864809,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777569494.65804,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.06,56.3,24.91,56.37,20.46,62.19,22.125,62.5,78,55,17
1777569494.65804,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777569494.65804,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777569494.65804,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777569494.65804,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777569554.7677262,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.07,56.09,24.9,56.24,20.52,61.31,22.125,62.4375,78,55,51
1777569554.7677262,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777569554.7677262,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777569554.7677262,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777569554.7677262,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777569614.786669,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.06,55.86,24.9,56.13,20.49,59.79,22.125,62.375,78,55,91
1777569614.786669,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777569614.786669,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777569614.786669,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777569614.786669,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777569674.8467278,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.04,56.01,24.9,56.18,20.46,62.41,22.0625,62.375,78,55,91
1777569674.8467278,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777569674.8467278,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777569674.8467278,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777569674.8467278,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777569734.875524,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.07,56.01,24.91,56.18,20.52,62.1,22.125,62.375,78,55,55
1777569734.875524,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777569734.875524,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777569734.875524,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777569734.875524,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777569794.9000268,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.09,56.04,24.87,56.26,20.47,63.01,22.0625,62.4375,78,55,15
1777569794.9000268,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777569794.9000268,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777569794.9000268,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777569794.9000268,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777569854.981694,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.07,55.79,24.9,56.19,20.46,60.79,22.0625,62.375,78,55,39
1777569854.981694,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777569854.981694,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777569854.981694,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777569854.981694,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777569915.0745332,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.07,55.95,24.91,56.19,20.52,61.58,22.0625,62.3125,78,55,73
1777569915.0745332,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777569915.0745332,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777569915.0745332,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777569915.0745332,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777569975.146017,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.04,55.72,24.86,55.96,20.53,61.08,22.125,62.0,78,55,99
1777569975.146017,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777569975.146017,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777569975.146017,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777569975.146017,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777570035.194565,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.07,55.53,24.87,55.78,20.49,61.47,22.0625,61.875,78,55,64
1777570035.194565,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777570035.194565,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777570035.194565,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777570035.194565,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777570095.220122,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.06,55.48,24.9,55.66,20.5,60.6,22.125,61.875,78,55,17
1777570095.220122,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777570095.220122,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777570095.220122,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777570095.220122,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777570155.232169,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.07,55.39,24.87,55.69,20.6,59.6,22.125,62.0,78,55,16
1777570155.232169,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777570155.232169,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777570155.232169,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777570155.232169,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777570215.328007,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.03,55.5,24.9,55.7,20.6,59.66,22.125,61.875,78,55,68
1777570215.328007,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777570215.328007,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777570215.328007,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777570215.328007,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777570275.363934,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.04,55.59,24.9,55.78,20.6,61.11,22.125,61.9375,78,55,99
1777570275.363934,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777570275.363934,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777570275.363934,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777570275.363934,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777570335.382232,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.0,55.59,24.86,55.79,20.48,61.34,22.125,61.9375,78,55,79
1777570335.382232,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777570335.382232,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777570335.382232,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777570335.382232,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777570395.444821,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.03,55.77,24.88,55.82,20.48,61.74,22.125,61.875,78,55,25
1777570395.444821,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777570395.444821,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777570395.444821,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777570395.444821,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777570455.5367281,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.06,55.51,24.86,55.79,20.28,61.25,22.125,61.75,78,55,14
1777570455.5367281,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777570455.5367281,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777570455.5367281,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777570455.5367281,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777570515.573728,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.06,55.41,24.88,55.56,20.46,61.37,22.125,61.6875,78,55,56
1777570515.573728,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777570515.573728,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777570515.573728,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777570515.573728,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777570575.6508632,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,25.06,55.16,24.91,55.44,20.52,61.1,22.125,61.6875,78,55,87
1777570575.6508632,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
